33
35 260 500
214 396 500
401 309 500
62 110 500
438 61 500
2823 2783 949 2597 137 2312 2462 1756 47 150 
926 813 778 2013 2915 2561 1632 2522 2970 585 
585 2522 2013 813 2560 926 259 808 2109 707 
772 2681 227 438 2206 752 405 284 2525 2520 
1663 874 2408 2340 891 209 1862 2412 1819 1730 
2012 2038 2033 1031 1727 554 876 256 455 803 
2582 1808 1406 45 2445 2344 1344 662 1046 1987 
1815 2645 360 2937 2269 1273 1775 600 2282 2977 
419 1990 2191 117 199 1979 1544 1652 1272 2769 
971 2510 520 621 1975 387 377 2436 567 151 
219 2437 895 2597 2451 224 2312 1055 1330 275 
773 2639 1174 750 382 81 447 1420 2727 2988 
91 1075 1041 1908 1913 2436 536 520 621 1616 
261 2195 972 2250 381 1230 2136 1130 918 767 
2231 2374 1869 375 2962 132 335 1362 2800 797 
2345 1016 856 1202 2936 512 321 1617 1421 1563 
2102 2288 1426 273 743 71 627 1053 2594 194 
187 2715 1016 1094 2383 699 1518 1495 321 1563 
1368 1267 586 168 1807 905 998 53 250 1672 
291 246 2305 2188 494 1280 1480 295 2992 2759 
1633 2552 86 444 2476 1025 2658 145 2497 2611 
2822 113 965 1729 152 1985 1191 2105 1464 1649 
1380 1506 161 2226 1764 1224 2943 2215 382 1045 
2565 1406 2445 1808 1987 1447 2344 662 45 1344 
1738 2032 2235 2555 1429 74 717 1259 521 1195 
2892 239 2724 1179 2382 1134 988 2386 1777 2077 
1455 82 2423 1002 1453 1212 2050 1350 2490 660 
812 433 1291 2951 2679 689 2616 2601 1552 714 
1384 2509 842 695 977 1113 2926 495 1783 2857 
1261 1720 558 1486 1055 2533 1385 1753 1820 1053 
2502 1635 954 189 2735 691 1082 1212 1408 82 
2316 1599 1403 41 1712 1625 857 927 2398 951 
2919 2985 143 704 1791 1852 323 2467 1081 359 
1155 841 754 2598 2647 2207 537 1844 937 1525 
2689 818 1179 914 1341 2675 1128 1235 1222 2724 
627 671 2288 2295 1426 2793 2575 157 1893 743 
1165 2171 1573 40 738 2625 129 794 1623 2636 
1316 2155 2028 2139 2697 2303 165 325 575 1915 
224 2783 2312 2462 2569 2559 895 949 2083 219 
937 1844 2592 2647 859 1155 754 1500 2207 371 
2472 2604 1037 2410 2236 1827 1670 2741 1148 2350 
2945 2950 1166 1300 305 2886 2126 635 139 2866 
1457 2059 1706 2951 2940 530 1440 54 2586 812 
2613 2542 1804 2463 1803 1117 2025 1013 387 2436 
2145 121 560 2698 1032 1372 2970 1902 89 93 
1037 2599 2236 2741 2179 653 2350 2410 2472 1148 
2177 2939 822 2703 232 169 2973 1790 578 2157 
158 1971 664 1337 2035 516 1702 2237 2202 1168 
421 563 2169 652 1654 351 2185 2722 1674 2968 
959 881 2375 2513 1694 2499 179 1951 389 1409 
80 2517 214 1090 1391 2885 662 2654 2511 1742 
1029 1003 918 2057 2136 481 936 2053 1375 1121 
145 1025 2558 2911 2953 186 2579 86 2846 2476 
2907 274 896 1749 226 2258 213 1614 2417 2450 
2542 2602 1804 2463 1117 1013 2025 1803 1716 1908 
2080 365 1211 1829 678 1093 2860 1116 970 2384 
2801 2527 1451 320 2443 2634 2285 1021 1543 1751 
714 433 2359 1115 2679 2183 1603 2381 2586 1981 
2124 1726 1500 960 814 2894 1525 2649 754 1363 
2269 196 1815 371 582 331 2645 937 2174 2566 
280 729 488 990 2495 565 839 501 163 1517 
2971 490 935 1208 2465 1219 1315 721 908 1068 
2458 1593 2516 1084 1795 1167 2966 1688 210 534 
2215 1523 2226 2029 382 1711 2418 161 504 773 
1899 1680 2148 636 626 2454 2496 383 2020 1511 
270 2363 484 277 964 2006 2400 2993 903 692 
2881 2636 1165 1573 2595 129 2750 730 1157 2171 
2882 1435 287 2997 2151 2362 1254 393 1069 491 
1158 1280 174 1713 173 372 2041 2063 2188 1888 
1551 2194 2841 851 1778 2419 904 1709 2515 2540 
1556 2996 2019 2122 376 210 2323 2127 2966 887 
2842 2493 993 384 1033 58 2840 2847 950 910 
2406 2751 1555 549 242 832 1394 364 1721 2791 
2267 2809 2092 1030 1379 2752 1849 2380 2687 1901 
568 379 847 1532 1870 2903 2546 1077 367 2062 
2067 1021 2095 2615 1543 1514 320 2527 2801 2930 
1098 171 156 1890 2551 167 2845 1863 2479 1367 
2625 2881 2750 730 1573 1782 2742 1165 1222 2144 
1478 2955 1192 562 369 524 90 1572 531 620 
2426 2941 204 1226 475 2855 1061 2708 460 676 
81 447 2570 1174 2727 2370 773 2071 643 1420 
2101 45 368 1646 1046 2344 423 673 2938 661 
1665 740 746 1947 1325 2557 953 2319 648 1210 
1398 2242 2656 1489 858 2421 505 466 1645 1151 
470 1471 1577 1745 2298 212 1207 1422 2884 2016 
553 1727 2910 1643 2012 1031 2871 2248 1248 2564 
1815 2566 2282 1196 2991 2269 2618 360 2977 589 
1170 1692 1539 2785 2897 2550 796 2484 214 1346 
2207 1844 1155 1189 939 2592 2598 39 2220 937 
1123 548 1838 2684 2659 468 2995 1655 135 667 
1275 814 1726 831 2164 509 2124 2111 2617 666 
1153 1070 739 2411 1554 1949 2877 2823 1373 2900 
2815 1651 1608 448 2010 392 605 2916 594 241 
1740 2391 2084 2924 535 726 1042 238 334 1773 
1247 276 445 1856 799 884 1292 2902 640 2347 
80 298 453 2039 1742 2885 2609 127 662 1447 
613 2545 644 2026 2847 617 271 1122 1956 2493 
1398 1489 858 1883 2642 1800 1841 42 2242 1984 
2377 980 2491 2694 1100 966 1301 1340 410 2475 
1797 557 2552 1813 2476 809 2214 2579 1633 763 
1953 667 840 2053 468 2047 2648 1123 2057 135 
2946 1801 1894 503 938 2163 2404 92 85 795 
940 2341 2457 1496 2700 2291 2850 1107 1352 1976 
2103 2975 1149 149 1517 2756 729 280 305 2495 
1621 2001 2400 1214 1527 2686 1541 484 893 964 
1172 2270 1086 457 465 2998 1298 715 1000 1941 
1109 2268 1618 2978 1266 208 1531 2158 2184 504 
2737 1469 2827 183 229 2322 2002 789 1540 860 
2479 2390 2553 1966 1890 2277 2758 2845 2635 837 
1233 90 2955 1270 2705 217 456 524 1068 579 
193 1847 2082 1823 2327 772 2525 307 1010 1946 
50 1766 1263 2442 184 467 451 790 635 1595 
1765 1251 1034 2310 716 2784 112 2698 1789 2603 
1601 2799 2272 777 258 1913 52 2299 1537 396 
2551 167 1878 1098 342 958 1863 171 156 774 
724 2389 860 768 2003 2023 995 1005 1968 561 
914 818 2024 2311 2216 272 1341 2689 2593 2251 
459 1209 2498 2134 2211 979 2456 1794 483 2730 
1252 1142 2346 2816 59 533 2930 1290 2324 1697 
830 1073 1705 1932 1131 1217 702 732 666 1627 
2951 714 433 2586 2616 1115 1961 812 1291 2359 
1246 591 672 222 609 1922 2819 1656 1557 1964 
284 227 772 2525 2562 2520 1946 752 2065 2338 
1776 1381 1127 2966 2048 2996 1167 1104 1593 1511 
2923 152 2838 1191 2822 199 1990 113 2580 2769 
1838 548 1655 1515 2481 2648 164 1123 149 2883 
1412 2232 381 1914 1560 2519 972 2189 471 1130 
1214 994 1255 1621 893 2447 2663 411 1527 493 
1030 436 1849 2267 1508 346 1379 141 1139 2632 
1912 1177 195 339 1201 1786 1970 2261 2537 333 
818 2593 1235 1222 2216 2675 914 2724 1179 1782 
2107 556 748 657 1872 1805 1939 1362 2257 1305 
745 1545 1369 57 2440 2994 124 1700 1439 1466 
2536 781 2076 1218 1991 477 1472 344 2239 2349 
2201 767 2514 96 1003 918 577 1121 1107 1996 
980 2079 2244 2491 1258 1301 2657 916 2100 2292 
385 1314 2528 853 487 1715 2435 898 489 2963 
1307 403 2095 2210 1514 921 1697 2067 1792 345 
1026 2303 1144 2596 2028 1316 2139 1429 74 2155 
112 2145 89 2862 2603 1765 2970 2915 2671 354 
220 401 316 253 1499 147 1718 2091 2204 43 
2341 2161 2850 1948 1976 180 2661 940 244 1502 
2492 2873 1747 1576 700 1057 1477 2967 1460 1049 
957 1250 2486 1465 1474 2488 426 2196 519 1306 
822 1790 513 2177 1792 2605 2939 578 1503 1980 
1889 2935 466 2421 95 852 572 1626 1383 231 
456 1233 1270 1812 2668 2780 1068 1796 422 2955 
485 1047 2168 2834 1999 1530 542 2776 317 2388 
2791 616 1555 1721 1129 1394 2274 1356 989 2631 
2426 676 73 204 655 460 1339 2638 1226 2131 
1328 2789 1360 228 426 1465 709 263 765 1399 
2745 718 545 104 200 2904 1809 2317 123 1022 
1120 54 1866 402 530 634 329 1685 2166 1457 
2218 2036 202 1493 1771 2357 1353 675 953 648 
1317 2435 2957 1977 1886 1314 853 1448 1396 2949 
103 719 1969 991 742 1881 1297 1891 1027 779 
2576 321 1518 1016 187 931 2574 1094 1296 1617 
1279 489 1181 898 2779 1715 2500 1763 1887 1719 
1312 941 1481 2118 1814 669 2086 338 41 2249 
2223 2384 68 162 2538 678 907 1116 463 2096 
324 300 1126 543 1400 1703 2990 269 170 2918 
211 1970 339 320 2281 1343 2527 1912 1177 1021 
35 1074 1242 176 1043 1476 963 1549 1929 1464 
1176 652 2185 312 563 2000 2169 2968 2607 351 
248 1600 1374 1339 73 1303 1311 298 2039 2821 
2386 1222 1782 2217 1777 2584 2689 2593 1179 1235 
835 1449 1260 1679 722 540 1198 2760 407 848 
1674 499 2034 1193 1654 2832 1841 1800 1288 421 
81 1420 643 2639 2230 2728 238 2570 334 447 
643 584 476 2230 81 428 102 2727 334 2071 
543 2990 300 1302 526 1126 1400 2719 1040 1327 
607 483 823 514 459 757 1794 2676 1209 1706 
2762 100 1631 968 1960 873 223 2540 2841 2326 
1871 474 1446 2979 2870 1087 302 37 2505 2090 
683 1159 528 2797 846 1769 693 2460 350 1338 
828 966 2795 1350 2805 2899 1276 1301 2657 1455 
1635 1169 189 1017 1408 1402 954 2589 679 2075 
452 1182 618 2300 1829 1093 1597 1309 2116 866 
2666 229 1469 2002 1292 2827 183 2322 1540 1535 
2887 912 702 2009 1568 732 1186 2352 1131 1705 
2320 2948 450 737 2507 1836 614 1103 1589 2813 
727 654 763 2934 2243 809 2337 1248 256 1236 
2236 653 1739 2604 982 2005 2410 764 2179 2599 
2144 1401 1573 794 1235 2216 2636 2750 1904 2441 
1462 2448 2541 701 2802 278 2474 2920 2755 2478 
225 642 2015 1509 774 2125 2413 1863 1934 1367 
2710 718 1809 2317 200 1620 545 2904 104 1245 
572 95 1463 1889 231 1780 353 2704 2763 2935 
404 854 1927 2537 1321 475 2425 2855 69 1967 
1128 1179 1361 289 1341 2892 923 911 2593 2275 
1473 2261 2045 228 1786 973 2281 2709 2789 333 
1782 730 2636 1222 2881 2217 2386 1235 2625 1376 
242 2631 2406 2205 2434 364 549 1555 2972 832 
492 237 2407 2092 2380 2809 358 2501 2632 596 
2477 1363 2052 831 75 974 2818 814 1468 960 
1893 2793 2520 752 1993 638 850 671 227 2768 
701 967 2058 2448 2396 608 1586 1393 2474 1594 
2975 163 729 2662 2060 1149 2866 280 2103 2619 
768 1005 378 2389 2021 2063 2003 724 2023 1754 
2277 257 279 2553 651 1690 2667 1966 2390 1973 
295 1707 246 479 2305 1480 291 2578 2021 1256 
1260 1198 1440 722 835 2940 2329 2059 2725 1449 
356 1588 52 2299 583 573 723 647 243 2799 
2731 1960 968 223 2326 1631 100 873 2117 2393 
1463 946 1383 572 1414 1889 466 631 198 505 
1892 544 810 2779 1254 1325 491 44 1887 2997 
1486 1055 780 2913 2533 728 219 2588 2129 1261 
1560 1972 1770 2908 1416 2959 1412 1898 471 1425 
901 2983 154 472 2471 1944 2956 2234 201 1854 
1008 850 1816 671 1136 1200 2506 1893 638 538 
1652 1649 293 601 152 70 1990 1536 113 2567 
2534 2293 1865 2395 1824 1520 1925 236 2254 2480 
804 1762 1206 1238 1950 1830 2203 1427 255 878 
2984 713 1527 493 2368 893 2992 2001 1621 2663 
38 1062 1454 2385 413 1734 712 1788 2787 1845 
1688 919 391 534 1084 1748 2181 2906 2516 2143 
2088 2068 1744 801 574 1194 2969 981 1229 2061 
485 1490 1999 2388 114 2706 2372 2554 542 2168 
2321 2294 1498 1696 1437 1282 424 1664 983 1958 
1349 1199 1265 2433 2018 2209 1156 2113 2416 639 
544 2500 2764 1887 1279 2716 1181 1892 491 160 
422 1787 456 1812 1796 2705 596 1725 1997 1660 
1135 749 2546 296 917 2199 2415 367 1758 338 
2409 1045 1431 2174 1506 197 581 208 196 331 
2462 2559 2597 224 1409 2823 2083 2312 389 949 
1251 645 344 2076 2349 1991 1765 2671 1034 2536 
1539 796 2897 1170 1840 2646 986 386 1692 94 
1133 1338 2929 846 2797 683 1342 1216 528 1324 
413 1534 1243 1845 712 106 181 2773 1516 2504 
1644 1332 985 1395 798 1358 1488 2173 1732 1288 
1328 2709 709 1399 1360 1343 228 2281 426 2261 
1668 1701 1606 2328 2814 1141 1522 2197 2530 573 
2707 1394 1555 616 989 549 1721 1129 2631 1356 
612 46 1722 2438 40 79 2171 129 2889 1165 
1893 1993 2754 671 2594 2295 627 2165 2520 2768 
37 1087 2331 302 792 2870 1479 474 373 927 
966 828 2899 2734 1276 1397 529 615 1100 733 
428 102 1042 2151 334 584 2230 2353 1435 2391 
683 1338 1216 2460 2733 2786 846 2929 528 693 
1389 894 1220 1181 1714 1931 357 489 1333 2716 
52 2299 2672 1601 1588 356 647 777 1537 723 
2252 1869 1598 132 2374 659 2449 2573 820 1442 
1451 2615 1751 2285 2861 1543 2443 2527 2193 2634 
2976 2920 278 1462 2743 2512 2541 2278 336 2478 
900 201 1365 2234 2511 1587 2471 1346 2550 1090 
2419 1004 2954 2989 2856 1551 2483 851 2473 1778 
1301 2734 1858 966 1350 2657 2079 828 2694 1769 
776 2526 766 1548 1529 1928 2379 170 2532 1354 
236 185 1865 51 1661 2395 2246 1639 2931 1520 
942 1850 1512 165 2006 903 1329 270 251 325 
2752 237 2632 2407 2092 2267 492 2380 1117 2463 
251 1512 1610 844 372 903 1888 1713 2273 2808 
266 1494 2442 467 451 1419 2906 56 50 923 
1980 345 1459 885 1790 2210 1792 2703 2973 1307 
244 587 1836 2948 2927 450 1948 180 599 2739 
1522 1668 793 2328 2197 2530 1091 1606 2790 500 
2010 448 2651 392 1651 2916 1658 1044 267 1608 
2346 2930 2324 2677 1021 1757 1252 1142 2634 2180 
720 2508 142 2147 2114 2182 2830 1943 1503 2365 
1392 75 1363 960 254 1525 2052 2124 814 1735 
591 1925 1528 1520 2680 1824 672 1666 2480 2534 
640 566 2286 341 445 799 314 458 1175 2287 
1348 2039 453 386 1339 986 1742 1374 248 2131 
2580 113 152 1729 1191 2683 965 1649 1985 2769 
2559 137 2783 1070 150 949 1756 2877 2650 1153 
635 790 1300 1677 1582 1166 1263 272 289 2886 
310 1929 2287 1580 314 2286 58 963 458 1074 
624 384 2840 934 993 66 2842 2238 1180 399 
183 2322 789 2666 1469 1163 2737 412 860 229 
1983 803 1411 1570 2038 2033 849 1662 2564 2453 
1590 677 439 1294 1647 1240 1950 805 1762 1574 
2114 2182 1125 1453 311 769 2817 2508 720 142 
590 1807 1672 532 2982 115 1267 1859 2187 1857 
499 1193 2200 1584 1784 2875 2726 424 1958 1654 
2373 1982 932 782 343 2402 431 836 2949 2017 
542 879 1047 1530 1673 2706 791 1999 485 1197 
2446 409 2336 516 2202 235 592 1562 882 158 
2539 1443 733 628 615 529 1066 680 1973 1001 
2055 2265 157 1310 417 362 2295 1622 1581 1405 
2923 199 1990 2683 1272 1501 117 2567 1430 152 
330 1190 1091 793 328 1752 332 2496 636 2051 
993 2238 2842 2826 384 2545 2847 624 1106 613 
2628 2194 100 2540 1778 1551 1065 904 2731 2271 
993 2630 384 2840 2493 2847 2826 2545 1033 2238 
1698 2118 230 1758 669 1481 941 2398 338 1467 
2465 1537 1355 1219 723 1601 2138 2971 777 2299 
2390 680 2553 1973 2635 2667 1443 1367 2479 156 
2911 1723 186 715 1000 2558 36 2611 145 2284 
2545 2493 644 613 993 2655 2840 2842 2630 2238 
1366 327 2008 2113 260 1156 285 1504 1902 1265 
2005 319 997 982 2459 2891 653 1505 2741 1739 
2341 2700 1502 726 1948 1138 940 2161 2661 244 
2464 1287 471 1269 1118 2405 690 1331 1770 1994 
1019 890 1623 1995 646 794 2212 1401 1904 746 
518 188 651 257 2130 2121 2089 1974 2277 1359 
2987 1067 2965 2890 2251 2357 1629 675 2886 696 
69 475 1061 1927 909 2638 2941 404 1231 854 
34 2419 2804 904 2422 1004 1014 1778 366 1551 
1783 495 838 1113 2931 185 2431 1666 1528 1853 
122 502 1072 1249 913 2211 2505 2258 340 1446 
1750 1071 1938 1998 1336 138 969 1359 1921 1974 
1211 2967 970 365 259 707 2614 808 700 1576 
1751 2952 1451 2285 2801 2193 2958 1543 1286 760 
112 89 2698 354 2470 2915 2145 1765 2970 2013 
307 1185 2176 1772 1823 1579 486 315 2338 2355 
1967 1011 1321 1548 2532 2285 2425 1751 854 2208 
2547 1646 2938 1171 673 1110 1140 2366 1826 1326 
2126 305 2975 1149 1595 2950 2756 1766 2060 2662 
2047 886 1953 306 1121 577 1213 840 2053 2098 
1940 2455 281 625 390 2123 375 2401 153 478 
871 441 1390 92 2246 85 503 2254 1962 1848 
474 1087 2505 2331 1446 2794 37 2732 1072 502 
398 128 2248 1686 2910 1643 2644 553 2072 2315 
1441 309 1605 1299 418 2980 711 1604 2040 510 
1057 1477 1747 2701 1576 1460 1049 2492 808 1659 
486 800 2165 1772 2065 2338 2222 1185 315 2176 
1784 1584 1613 1917 1193 2832 2200 1137 1105 1187 
2020 442 552 1205 2468 1704 1680 303 2127 775 
2350 1756 137 1148 1037 1153 2179 47 2132 2650 
1868 1175 1761 1851 341 1650 561 995 845 1476 
79 107 1569 2925 46 706 2289 612 2438 888 
506 1244 110 868 866 1604 1829 2980 1605 2898 
2625 2636 730 2750 1157 1165 129 1573 1782 1376 
2997 2626 2362 287 1254 393 1892 810 1435 1112 
164 131 978 1515 1838 1517 1378 1161 2495 2995 
2376 1422 1879 1648 1577 470 2120 169 2392 2016 
80 1742 796 1539 986 214 453 2609 2785 1692 
1582 1166 2987 2251 272 1300 2600 2854 2945 2024 
2738 702 2009 912 2487 1568 1705 732 1131 865 
687 2121 2901 1359 1336 550 2089 108 482 1750 
40 429 706 612 829 2255 2171 79 650 46 
2251 696 2024 2987 2311 2441 2854 272 2675 1904 
2005 653 2459 47 2179 2849 1505 982 1756 2741 
1134 2584 1179 2382 1361 2748 239 2275 2724 1736 
205 620 1611 2133 2367 579 317 524 1746 1197 
2999 1500 1726 859 2111 2617 197 2164 2649 371 
1413 2175 679 1402 826 892 400 1017 1083 2556 
623 756 517 1843 290 1081 684 571 175 1937 
2785 1170 1840 1143 1539 2646 796 2484 94 446 
700 1244 1154 2969 2492 868 506 574 2967 2880 
2795 615 691 828 529 733 1276 2539 966 2734 
1949 739 2411 2414 2132 1153 1089 1148 697 2650 
108 687 2888 1387 1335 1336 550 2121 1359 1938 
1856 884 2178 437 1842 2653 414 2378 2108 276 
1870 522 215 847 1743 1532 568 2361 2633 2403 
545 718 1802 1022 2317 2710 1147 2745 123 65 
576 2297 1581 1955 84 249 1642 362 948 1322 
451 919 1748 50 266 2811 534 807 2442 2774 
2612 1614 896 274 2417 603 2450 2258 1482 1749 
1770 2959 1972 2766 1425 2372 1436 1331 2388 1898 
323 704 1387 508 602 1852 108 105 99 2901 
553 2644 2248 2871 1727 2004 1643 398 128 2012 
186 2846 1723 2558 2611 145 1025 715 1000 36 
908 1986 2051 2554 1752 1583 1490 134 420 1052 
728 2533 2765 1486 2302 2304 780 2094 2129 273 
478 820 1845 38 1734 625 413 281 2449 2504 
2970 89 778 2560 2145 354 2013 313 2862 2698 
448 1874 2010 1708 1651 2399 2815 1044 2190 916 
2077 2382 2066 2087 239 1724 1134 2944 988 1010 
1703 2301 771 269 2461 1400 297 1833 300 1327 
2591 1852 2467 2985 704 323 359 1860 191 143 
336 2802 2478 2278 2976 2541 87 2512 2743 604 
207 1918 1382 1452 2423 2182 142 1943 660 1453 
880 1937 508 1791 756 1717 1843 416 602 704 
2838 199 2683 1990 152 1272 2567 117 1501 2769 
238 2391 334 2652 1773 535 2230 1740 2084 1042 
2318 1699 668 2879 1569 706 888 2255 933 79 
2431 2509 1954 495 930 2587 838 649 1384 2857 
98 180 587 2813 244 1507 1948 2161 1836 599 
1433 1023 406 1150 1533 825 1313 374 947 1099 
1338 1334 1216 2786 2074 2797 1342 523 1133 2460 
2816 1021 2346 1757 2324 2677 320 2634 211 1343 
1528 185 1520 1783 1865 2857 236 1666 2807 1113 
443 2334 1308 240 1204 2175 657 2085 400 209 
2351 1880 2397 1243 598 1461 1799 712 1516 1454 
256 654 1236 2740 1031 1248 876 727 2243 763 
2704 1626 460 95 655 231 1889 852 572 1311 
1202 2345 1421 842 512 2574 1384 856 1320 695 
360 600 2566 2017 1885 1775 915 1815 2269 1283 
2547 661 2865 1646 783 1326 368 2101 673 2640 
2605 822 2177 578 2703 232 1503 1790 1943 2157 
54 1440 2059 1457 1120 2601 530 2711 2760 1685 
231 1061 2638 460 909 2426 2855 95 2935 475 
753 682 594 252 744 605 693 685 241 1608 
144 1764 2402 161 2581 431 1380 1283 750 915 
2066 619 2087 2917 1162 1724 1920 1386 2327 2382 
2950 1166 2600 1300 2126 635 305 2886 1263 2866 
2163 2660 1894 938 1801 2192 503 1568 1111 355 
541 1207 2253 2016 1095 1591 588 1676 1648 1577 
2739 450 1836 2813 2320 244 587 1103 2507 737 
1592 1448 2957 1977 431 2713 1284 2988 1396 1317 
2945 2600 305 2126 1166 1300 2866 1149 635 1263 
2679 2586 1961 2601 812 433 2059 714 1291 88 
2958 2861 1286 2193 760 1751 1101 1928 1543 2526 
2243 1959 1025 763 2476 809 2611 1054 2740 454 
2483 2989 1004 2804 2473 1284 487 2419 853 2957 
90 2668 1270 2637 524 1233 1478 1377 1192 456 
154 2471 1391 1344 2983 2234 2511 2767 2517 1090 
1448 1284 2713 2949 1977 1317 1592 2435 853 1886 
760 1286 2952 1101 1928 2861 2526 885 2193 2503 
2908 1972 2372 1425 1770 2388 114 1436 1898 2766 
1430 2198 2056 2364 2428 877 1979 1272 117 688 
1861 708 912 2160 1568 1186 2738 2192 2432 2163 
375 335 2231 832 1940 2573 2123 1721 2374 2406 
172 2528 1012 2473 2044 487 2483 1220 1389 385 
329 634 1532 2062 402 379 2711 1870 1882 1102 
1629 675 1067 525 2854 2357 2036 1995 646 1771 
2996 210 1593 1776 1795 2629 2682 2323 1556 2621 
2860 259 700 808 1576 2492 970 2701 365 1211 
652 2169 1332 1905 2722 1176 1358 2173 2607 1933 
1154 574 2068 2775 2898 2088 868 1229 700 1244 
2915 778 2145 313 89 264 2698 2560 1372 2603 
2620 2465 935 1208 1219 490 2844 1355 1537 2138 
2153 2225 924 2434 632 242 2205 1223 867 1682 
580 1980 2177 169 2605 2812 2703 2392 822 1459 
1642 84 498 1259 2297 362 1310 2032 2055 2265 
2756 1149 2662 2866 305 163 729 2103 149 2060 
2802 2512 2393 278 2920 2278 1462 2117 2326 336 
1273 589 1855 1241 1196 1615 380 1775 1788 2282 
1618 2158 370 2665 2268 208 509 326 2064 1109 
1438 1871 2167 2732 2090 1749 962 213 1446 474 
309 868 574 1194 2088 2872 1605 110 1299 2880 
1575 353 2099 1357 1231 1780 440 973 67 909 
590 1458 1857 115 2831 2187 118 1433 1859 532 
154 2767 1344 1944 2956 901 2471 472 1046 1808 
2992 2772 713 2368 1527 493 893 494 2001 2188 
